report_id,timestamp,unit_id,reporter_role,location,age_band,channel,free_text,category_label,urgency_label,status
895,2025-11-29 14:07:08,NW-ACF-087,Other,Parade Night - Detachment,15-17,Online form,Several peers have been excluding the cadet from group activities and making jokes at their expense. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Bullying,Medium,Closed
780,2025-11-06 01:17:08,NW-ACF-046,Parent/Carer,Parade Night - Detachment,15-17,In person,"Cadet, who was previously enthusiastic, has begun arriving late, leaving early and avoiding taking part in team tasks. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.",Attendance / engagement,Medium,Open
511,2025-11-18 00:00:08,NW-ACF-010,Other,Field Exercise,15-17,Online form,Cadet’s attendance has dropped sharply over the last month and they appear distracted when they do attend. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Attendance / engagement,Medium,Closed
683,2025-11-28 20:45:08,NW-ACF-052,Cadet,Training Weekend,15-17,Other,Cadet reports repeated unkind comments and name-calling from a small group during parade nights. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Bullying,Medium,In progress
106,2025-10-06 23:52:08,NW-ACF-017,Other,Annual Camp,15-17,Other,"Cadet described frequent shouting and arguments at home, saying the atmosphere is tense and they struggle to relax there. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically.",Home issues,Low,In progress
451,2025-10-26 12:53:08,NW-ACF-001,Cadet,Home,Under 12,Phone call,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Abuse by adult in organisation,Medium,Closed
892,2025-10-12 22:52:08,NW-ACF-043,Other,Annual Camp,15-17,Other,"Cadet disclosed that messages in the detachment group chat have become hostile and targeted towards them. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically.",Bullying,Low,Open
592,2025-09-26 12:10:08,NW-ACF-037,Cadet,Home,Under 12,Email,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Abuse by adult in organisation,High,In progress
934,2025-10-26 07:03:08,NW-ACF-092,Cadet,Home,12-14,Email,"Cadet, who was previously enthusiastic, has begun arriving late, leaving early and avoiding taking part in team tasks. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.",Attendance / engagement,Medium,Open
463,2025-12-15 17:42:08,NW-ACF-060,Other,Training Weekend,12-14,Phone call,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Radicalisation / extremism,High,Closed
947,2025-12-31 08:03:08,NW-ACF-007,Cadet,Annual Camp,Under 12,Phone call,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Abuse by adult in organisation,Medium,Open
782,2025-10-25 02:46:08,NW-ACF-002,Parent/Carer,Field Exercise,15-17,Phone call,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,FGM / harmful practices,Critical,Closed
890,2025-10-27 12:18:08,NW-ACF-079,Cadet,Annual Camp,12-14,Email,"Cadet reported that there have been changes in who is living at home and that they do not feel comfortable around one of the adults. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Home issues,Low,Closed
534,2025-10-31 10:32:08,NW-ACF-069,Cadet,Home,15-17,Email,Cadet’s attendance has dropped sharply over the last month and they appear distracted when they do attend. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Attendance / engagement,Medium,Open
462,2026-02-10 06:38:08,NW-ACF-056,Parent/Carer,Parade Night - Detachment,Under 12,Online form,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Radicalisation / extremism,High,In progress
545,2025-12-24 00:56:08,NW-ACF-095,Parent/Carer,Parade Night - Detachment,Under 12,Email,"There have been a number of low-level altercations involving the cadet, including pushing and verbal disputes. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Behaviour / conduct,Medium,In progress
554,2025-12-25 12:21:08,NW-ACF-079,Cadet,Annual Camp,12-14,In person,"Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Abuse by adult in organisation,Critical,Closed
850,2025-12-22 17:10:08,NW-ACF-077,Parent/Carer,Online session,15-17,Online form,Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Exploitation / trafficking,Medium,Closed
395,2025-09-13 05:22:08,NW-ACF-056,Cadet,Training Weekend,15-17,Other,Cadet showed staff messages received on social media containing threats and humiliating comments from peers. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Online safety,Low,Closed
97,2026-01-22 01:32:08,NW-ACF-041,Adult Volunteer (CFAV),Home,Under 12,Phone call,Cadet has been talking positively about extremist groups and has shared online content that appears to support violent ideologies. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Radicalisation / extremism,High,In progress
706,2025-12-08 02:33:08,NW-ACF-064,Parent/Carer,Home,15-17,In person,"Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Exploitation / trafficking,High,Closed
81,2025-10-18 06:05:08,NW-ACF-068,Parent/Carer,Online session,12-14,Other,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Physical safety,Critical,In progress
75,2025-11-07 17:53:08,NW-ACF-075,Other,Annual Camp,Under 12,Online form,Cadet described feeling constantly stressed and overwhelmed and said they are finding it hard to cope with day-to-day tasks. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Mental health,Medium,Open
897,2025-11-25 06:51:08,NW-ACF-067,Parent/Carer,Field Exercise,12-14,Other,Cadet hinted that there are ongoing problems between carers at home and that they often stay out late to avoid being there. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Home issues,Medium,In progress
630,2025-12-05 18:40:08,NW-ACF-038,Other,Online session,12-14,Phone call,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Exploitation / trafficking,Medium,In progress
401,2025-08-25 00:29:08,NW-ACF-039,Other,Training Weekend,Under 12,Email,Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Abuse by adult in organisation,Critical,Open
600,2025-10-18 04:33:08,NW-ACF-074,Adult Volunteer (CFAV),Home,Under 12,Email,"Cadet disclosed that an older individual they met online has been asking for personal information and to meet in person. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Online safety,Critical,Closed
200,2026-01-17 13:06:08,NW-ACF-068,Other,Parade Night - Detachment,12-14,Online form,"Cadet reported being added to group chats where explicit or disturbing content is shared, and feels pressured to remain in them. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.",Online safety,High,Closed
119,2025-10-19 20:08:08,NW-ACF-055,Cadet,Home,Under 12,Online form,Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Radicalisation / extremism,Critical,Open
633,2026-01-27 19:19:08,NW-ACF-044,Other,Home,12-14,Online form,Cadet disclosed that an older individual they met online has been asking for personal information and to meet in person. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Online safety,High,In progress
229,2025-11-11 01:18:08,NW-ACF-041,Adult Volunteer (CFAV),Annual Camp,Under 12,Other,Cadet disclosed that relatives have spoken about a ‘special procedure’ to be carried out when they visit family abroad and appeared very anxious about this. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,FGM / harmful practices,Critical,Closed
141,2025-09-19 23:35:08,NW-ACF-056,Parent/Carer,Annual Camp,15-17,Online form,Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Exploitation / trafficking,Medium,Open
745,2025-09-15 23:24:08,NW-ACF-073,Parent/Carer,Field Exercise,18+,Email,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Abuse by adult in organisation,Critical,Closed
979,2026-02-01 17:06:08,NW-ACF-076,Adult Volunteer (CFAV),Field Exercise,18+,Other,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.",Physical safety,Critical,In progress
165,2025-09-03 10:51:08,NW-ACF-061,Other,Field Exercise,15-17,Other,Cadet has been observed winding up younger cadets and ignoring reminders about behaviour standards. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Behaviour / conduct,Medium,Open
749,2025-09-23 07:14:08,NW-ACF-093,Parent/Carer,Annual Camp,18+,Phone call,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Abuse by adult in organisation,Critical,Closed
472,2026-01-24 17:59:08,NW-ACF-087,Parent/Carer,Online session,18+,Other,"Cadet described frequent shouting and arguments at home, saying the atmosphere is tense and they struggle to relax there. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.",Home issues,Medium,In progress
275,2025-08-23 21:56:08,NW-ACF-067,Cadet,Annual Camp,12-14,In person,Cadet reported that there have been changes in who is living at home and that they do not feel comfortable around one of the adults. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Home issues,Medium,Closed
429,2026-01-31 16:47:08,NW-ACF-080,Cadet,Parade Night - Detachment,Under 12,Other,Cadet reports repeated unkind comments and name-calling from a small group during parade nights. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Bullying,Medium,Open
501,2025-11-22 01:15:08,NW-ACF-063,Adult Volunteer (CFAV),Home,18+,Other,"During a general discussion, cadet disclosed a situation that may indicate vulnerability, though details are not yet clear. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Other,Low,Closed
249,2025-12-10 19:22:08,NW-ACF-015,Cadet,Annual Camp,Under 12,Online form,Cadet raised a concern that does not fit a specific category but left staff feeling that it should be recorded and monitored. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Other,Medium,Closed
29,2025-08-28 08:59:08,NW-ACF-096,Other,Parade Night - Detachment,18+,In person,"Cadet described feeling constantly stressed and overwhelmed and said they are finding it hard to cope with day-to-day tasks. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Mental health,Low,Open
264,2025-11-01 17:09:08,NW-ACF-075,Other,Field Exercise,15-17,Email,"Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Abuse by adult in organisation,Critical,Open
588,2026-01-15 10:11:08,NW-ACF-043,Adult Volunteer (CFAV),Home,12-14,Phone call,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Abuse by adult in organisation,High,Closed
738,2025-12-17 02:50:08,NW-ACF-054,Other,Annual Camp,12-14,Phone call,"Cadet described frequent shouting and arguments at home, saying the atmosphere is tense and they struggle to relax there. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Home issues,Critical,Closed
811,2025-11-16 19:15:08,NW-ACF-021,Cadet,Training Weekend,Under 12,Online form,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Abuse by adult in organisation,Medium,Closed
658,2025-12-13 20:52:08,NW-ACF-075,Other,Training Weekend,12-14,Online form,Cadet disclosed that relatives have spoken about a ‘special procedure’ to be carried out when they visit family abroad and appeared very anxious about this. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,FGM / harmful practices,Low,Closed
325,2025-11-24 16:46:08,NW-ACF-059,Parent/Carer,Parade Night - Detachment,Under 12,Other,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.,Exploitation / trafficking,Low,Open
137,2025-12-01 00:49:08,NW-ACF-016,Cadet,Online session,15-17,In person,"Several peers have been excluding the cadet from group activities and making jokes at their expense. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Bullying,Critical,Closed
232,2025-09-23 00:52:08,NW-ACF-038,Parent/Carer,Home,Under 12,In person,"Cadet has been observed winding up younger cadets and ignoring reminders about behaviour standards. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Behaviour / conduct,Low,Closed
802,2026-01-21 04:28:08,NW-ACF-009,Cadet,Training Weekend,15-17,Other,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.",Physical safety,Critical,Open
618,2025-09-24 05:38:08,NW-ACF-025,Cadet,Annual Camp,12-14,Online form,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,FGM / harmful practices,Medium,In progress
328,2025-10-22 22:56:08,NW-ACF-044,Parent/Carer,Home,18+,Online form,Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Radicalisation / extremism,High,Closed
139,2026-02-16 06:42:08,NW-ACF-056,Other,Field Exercise,12-14,In person,"Cadet has become increasingly argumentative with peers and staff, with incidents of raised voices and refusal to follow instructions. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Behaviour / conduct,Low,Open
603,2025-09-22 07:55:08,NW-ACF-051,Parent/Carer,Home,18+,Other,"Cadet has appeared increasingly withdrawn and low in mood over several weeks, participating less in activities they previously enjoyed. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Mental health,High,Open
970,2025-09-23 04:25:08,NW-ACF-016,Other,Field Exercise,Under 12,Online form,Cadet explained that they are struggling to afford transport to activities and have missed several parades as a result. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.,Financial hardship,Medium,In progress
902,2026-01-04 18:11:08,NW-ACF-060,Other,Field Exercise,12-14,Online form,"There have been a number of low-level altercations involving the cadet, including pushing and verbal disputes. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Behaviour / conduct,Low,In progress
228,2025-11-28 13:07:08,NW-ACF-089,Parent/Carer,Annual Camp,15-17,Online form,"Cadet quietly asked if there was any support available with food during longer activities, as things are difficult at home. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.",Financial hardship,Low,In progress
146,2025-10-19 07:51:08,NW-ACF-019,Parent/Carer,Annual Camp,18+,In person,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Radicalisation / extremism,Medium,Closed
161,2026-01-12 04:14:08,NW-ACF-076,Cadet,Parade Night - Detachment,Under 12,Phone call,Cadet hinted that there are ongoing problems between carers at home and that they often stay out late to avoid being there. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Home issues,Medium,Closed
733,2025-09-26 06:02:08,NW-ACF-084,Adult Volunteer (CFAV),Annual Camp,15-17,Online form,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Physical safety,Critical,In progress
628,2025-11-02 17:24:08,NW-ACF-090,Other,Parade Night - Detachment,Under 12,Email,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Exploitation / trafficking,High,Open
216,2025-12-18 01:00:08,NW-ACF-064,Parent/Carer,Field Exercise,Under 12,Other,"Cadet attended with visible bruising and flinched when staff moved nearby, becoming distressed when asked about the injuries. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.",Physical safety,Medium,Closed
89,2025-10-02 22:04:08,NW-ACF-011,Parent/Carer,Field Exercise,18+,Email,Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Abuse by adult in organisation,High,In progress
195,2025-10-03 22:42:08,NW-ACF-051,Cadet,Parade Night - Detachment,Under 12,Email,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Physical safety,Medium,In progress
297,2025-09-13 16:15:08,NW-ACF-015,Other,Training Weekend,12-14,Email,Cadet reports repeated unkind comments and name-calling from a small group during parade nights. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Bullying,Low,Open
921,2025-12-23 19:40:08,NW-ACF-093,Cadet,Field Exercise,Under 12,Phone call,Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Radicalisation / extremism,High,In progress
596,2025-09-25 05:05:08,NW-ACF-040,Adult Volunteer (CFAV),Annual Camp,15-17,Other,Cadet has been talking positively about extremist groups and has shared online content that appears to support violent ideologies. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Radicalisation / extremism,Critical,Closed
114,2025-09-11 10:28:08,NW-ACF-005,Adult Volunteer (CFAV),Online session,Under 12,Phone call,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Abuse by adult in organisation,Critical,Closed
101,2025-10-30 01:08:08,NW-ACF-032,Other,Field Exercise,18+,In person,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Physical safety,Medium,Open
653,2025-10-08 00:12:08,NW-ACF-007,Other,Parade Night - Detachment,Under 12,In person,"Cadet disclosed that relatives have spoken about a ‘special procedure’ to be carried out when they visit family abroad and appeared very anxious about this. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",FGM / harmful practices,Critical,Open
56,2026-01-07 15:44:08,NW-ACF-024,Other,Training Weekend,12-14,Other,"Cadet reported being added to group chats where explicit or disturbing content is shared, and feels pressured to remain in them. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Online safety,Low,Closed
470,2025-12-12 17:00:08,NW-ACF-048,Cadet,Parade Night - Detachment,15-17,Phone call,"During a general discussion, cadet disclosed a situation that may indicate vulnerability, though details are not yet clear. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.",Other,High,Open
552,2026-01-23 22:20:08,NW-ACF-071,Parent/Carer,Home,12-14,Other,"Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Exploitation / trafficking,High,Open
983,2026-01-05 11:20:08,NW-ACF-052,Cadet,Training Weekend,12-14,In person,Cadet showed staff messages received on social media containing threats and humiliating comments from peers. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Online safety,Medium,In progress
787,2025-10-14 02:29:08,NW-ACF-087,Parent/Carer,Field Exercise,18+,Phone call,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Physical safety,High,In progress
605,2025-08-20 01:35:08,NW-ACF-094,Parent/Carer,Online session,15-17,Online form,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Abuse by adult in organisation,Medium,In progress
893,2025-12-10 07:40:08,NW-ACF-039,Cadet,Field Exercise,Under 12,Email,Parent mentioned that uniform and boot costs are a concern and that finances are affecting the cadet’s ability to attend events. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Financial hardship,Critical,Open
667,2025-09-07 20:43:08,NW-ACF-061,Adult Volunteer (CFAV),Field Exercise,15-17,Email,Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Exploitation / trafficking,Medium,In progress
159,2026-01-20 22:50:08,NW-ACF-043,Adult Volunteer (CFAV),Home,12-14,Phone call,Cadet raised a concern that does not fit a specific category but left staff feeling that it should be recorded and monitored. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Other,Medium,In progress
176,2025-09-11 03:51:08,NW-ACF-026,Cadet,Field Exercise,Under 12,In person,Cadet has been talking positively about extremist groups and has shared online content that appears to support violent ideologies. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Radicalisation / extremism,High,In progress
20,2025-08-28 12:35:08,NW-ACF-021,Parent/Carer,Annual Camp,Under 12,Email,"During a general discussion, cadet disclosed a situation that may indicate vulnerability, though details are not yet clear. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Other,Critical,Open
687,2025-12-21 10:24:08,NW-ACF-074,Parent/Carer,Training Weekend,Under 12,In person,Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Exploitation / trafficking,Medium,In progress
172,2026-02-07 06:42:08,NW-ACF-065,Parent/Carer,Online session,15-17,Other,"Cadet reports repeated unkind comments and name-calling from a small group during parade nights. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Bullying,High,In progress
885,2025-10-19 00:59:08,NW-ACF-020,Cadet,Training Weekend,12-14,Other,"Cadet has appeared increasingly withdrawn and low in mood over several weeks, participating less in activities they previously enjoyed. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Mental health,Medium,Open
467,2025-09-21 23:08:08,NW-ACF-055,Adult Volunteer (CFAV),Home,12-14,Email,Cadet disclosed that messages in the detachment group chat have become hostile and targeted towards them. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Bullying,Medium,Open
843,2025-10-30 07:01:08,NW-ACF-042,Parent/Carer,Training Weekend,18+,Phone call,"Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",FGM / harmful practices,High,Closed
759,2025-09-10 14:37:08,NW-ACF-075,Other,Annual Camp,18+,Online form,Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Exploitation / trafficking,High,In progress
819,2025-10-20 06:57:08,NW-ACF-067,Parent/Carer,Parade Night - Detachment,Under 12,Other,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Exploitation / trafficking,High,Closed
78,2025-12-28 23:40:08,NW-ACF-034,Cadet,Home,Under 12,In person,Cadet’s attendance has dropped sharply over the last month and they appear distracted when they do attend. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Attendance / engagement,Medium,Closed
638,2025-09-06 18:31:08,NW-ACF-073,Other,Annual Camp,Under 12,Email,Cadet disclosed that relatives have spoken about a ‘special procedure’ to be carried out when they visit family abroad and appeared very anxious about this. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,FGM / harmful practices,High,In progress
88,2025-12-09 12:16:08,NW-ACF-089,Cadet,Training Weekend,18+,Other,Parent mentioned that uniform and boot costs are a concern and that finances are affecting the cadet’s ability to attend events. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Financial hardship,Medium,Closed
207,2025-09-02 17:06:08,NW-ACF-059,Other,Online session,Under 12,Other,Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Exploitation / trafficking,Critical,Closed
407,2025-09-20 03:24:08,NW-ACF-024,Other,Annual Camp,18+,In person,Cadet disclosed that messages in the detachment group chat have become hostile and targeted towards them. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Bullying,Critical,Closed
43,2025-10-08 03:19:08,NW-ACF-049,Parent/Carer,Online session,Under 12,In person,"Cadet, who was previously enthusiastic, has begun arriving late, leaving early and avoiding taking part in team tasks. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Attendance / engagement,Critical,In progress
